9.9981,10.033,-0.0028649,0.026465,0.40038,0.32142,0,0,0,0.028846
9.998,10.034,-0.0029568,0.026679,0.41114,0.32422,0,0,0,0.028447
9.9979,10.035,-0.0030498,0.026889,0.422,0.32698,0,0,0,0.028066
9.9978,10.036,-0.0031437,0.027095,0.43294,0.3297,0,0,0,0.027702
9.9977,10.037,-0.0032387,0.027298,0.44398,0.33238,0,0,0,0.027348
9.9976,10.038,-0.0033347,0.027497,0.4551,0.33503,0,0,0,0.027005
9.9975,10.039,-0.0034317,0.027692,0.46631,0.33765,0,0,0,0.026673
9.9974,10.04,-0.0035297,0.027884,0.47761,0.34024,0,0,0,0.026355
9.9973,10.041,-0.0036287,0.028073,0.48899,0.34279,0,0,0,0.026049
9.9971,10.041,-0.0037287,0.028258,0.50046,0.34532,0,0,0,0.025759
9.997,10.042,-0.0038297,0.02844,0.51201,0.34782,0,0,0,0.025484
9.9969,10.043,-0.0039317,0.028619,0.52365,0.35029,0,0,0,0.025224
9.9967,10.044,-0.0040347,0.028796,0.53537,0.35274,0,0,0,0.024974
9.9966,10.045,-0.0041388,0.028969,0.54717,0.35517,0,0,0,0.024733
9.9965,10.046,-0.0042439,0.029139,0.55904,0.35757,0,0,0,0.024504
9.9963,10.047,-0.0043501,0.029306,0.571,0.35995,0,0,0,0.024287
9.9962,10.048,-0.0044574,0.029471,0.58304,0.36231,0,0,0,0.024082
9.996,10.049,-0.0045657,0.029633,0.59516,0.36465,0,0,0,0.023892
9.9959,10.05,-0.0046752,0.029793,0.60735,0.36697,0,0,0,0.023714
9.9957,10.051,-0.0047858,0.02995,0.61962,0.36927,0,0,0,0.023547
9.9956,10.052,-0.0048975,0.030105,0.63197,0.37156,0,0,0,0.02339
9.9954,10.053,-0.0050105,0.030257,0.64439,0.37384,0,0,0,0.023243
9.9952,10.054,-0.0051246,0.030407,0.65689,0.3761,0,0,0,0.023107
9.995,10.055,-0.0052399,0.030554,0.66946,0.37835,0,0,0,0.022983
9.9949,10.056,-0.0053565,0.0307,0.68211,0.38058,0,0,0,0.022871
9.9947,10.057,-0.0054743,0.030843,0.69484,0.38281,0,0,0,0.022769
9.9945,10.058,-0.0055935,0.030984,0.70763,0.38503,0,0,0,0.022676
9.9943,10.059,-0.005714,0.031123,0.72051,0.38723,0,0,0,0.022593
9.9942,10.06,-0.0057824,0.031201,0.72778,0.38847,0,0,0,0.022551
9.9941,10.06,-0.0058512,0.031277,0.73507,0.38971,0,0,0,0.022511
9.994,10.061,-0.0059205,0.031353,0.74239,0.39094,0,0,0,0.022476
9.9939,10.062,-0.0059902,0.031429,0.74973,0.39218,0,0,0,0.022445
9.9938,10.062,-0.0060604,0.031504,0.7571,0.39341,0,0,0,0.022419
9.9937,10.063,-0.0061311,0.031578,0.76449,0.39464,0,0,0,0.022394
9.9935,10.063,-0.0062022,0.031651,0.7719,0.39587,0,0,0,0.022369
9.9934,10.064,-0.0062738,0.031724,0.77933,0.39709,0,0,0,0.022346
9.9933,10.065,-0.0063458,0.031797,0.78679,0.39832,0,0,0,0.022326
9.9932,10.065,-0.0064184,0.031869,0.79427,0.39954,0,0,0,0.022311
9.9931,10.066,-0.0064914,0.03194,0.80177,0.40077,0,0,0,0.022302
9.9929,10.066,-0.006565,0.032011,0.8093,0.40199,0,0,0,0.022299
9.9928,10.067,-0.0066391,0.032081,0.81685,0.40322,0,0,0,0.0223
9.9927,10.068,-0.0067136,0.03215,0.82442,0.40444,0,0,0,0.022301
9.9926,10.068,-0.0067887,0.032219,0.83201,0.40566,0,0,0,0.022302
9.9924,10.069,-0.0068644,0.032287,0.83963,0.40689,0,0,0,0.022304
9.9923,10.069,-0.0069405,0.032355,0.84727,0.40811,0,0,0,0.022306
9.9922,10.07,-0.0070172,0.032422,0.85493,0.40933,0,0,0,0.022309
9.992,10.071,-0.0070945,0.032489,0.86262,0.41056,0,0,0,0.022317
9.9919,10.071,-0.0071723,0.032555,0.87033,0.41178,0,0,0,0.022333
9.9918,10.072,-0.0072506,0.032621,0.87806,0.41301,0,0,0,0.02235
9.9916,10.072,-0.0073296,0.032686,0.88582,0.41424,0,0,0,0.022369
9.9915,10.073,-0.0074091,0.03275,0.8936,0.41546,0,0,0,0.022391
9.9914,10.074,-0.0074892,0.032814,0.9014,0.41669,0,0,0,0.022414
9.9912,10.074,-0.0075699,0.032877,0.90922,0.41792,0,0,0,0.022441
9.9911,10.075,-0.0076511,0.03294,0.91707,0.41916,0,0,0,0.02247
9.9909,10.076,-0.007733,0.033002,0.92494,0.42039,0,0,0,0.022502
9.9908,10.076,-0.0078155,0.033064,0.93283,0.42163,0,0,0,0.022537
9.9906,10.077,-0.0078986,0.033125,0.94075,0.42286,0,0,0,0.022574
9.9905,10.077,-0.0079823,0.033186,0.94869,0.4241,0,0,0,0.022613
9.9903,10.078,-0.0080666,0.033246,0.95666,0.42535,0,0,0,0.022653
9.9902,10.079,-0.0081516,0.033305,0.96464,0.42659,0,0,0,0.022694
9.99,10.079,-0.0082372,0.033364,0.97265,0.42784,0,0,0,0.022739
9.9899,10.08,-0.0083235,0.033422,0.98069,0.42909,0,0,0,0.022787
9.9897,10.081,-0.0084104,0.03348,0.98874,0.43034,0,0,0,0.022838
9.9896,10.081,-0.008498,0.033537,0.99682,0.43159,0,0,0,0.02289
9.9894,10.082,-0.0085862,0.033594,1.0049,0.43285,0,0,0,0.022945
9.9892,10.082,-0.0086751,0.03365,1.0131,0.43411,0,0,0,0.023
9.9891,10.083,-0.0087647,0.033705,1.0212,0.43537,0,0,3.0286e-08,0.023058
9.9889,10.084,-0.008855,0.03376,1.0294,0.43664,0,0,1.1067e-07,0.023118
9.9888,10.084,-0.0089068,0.033791,1.0341,0.43737,0,0,5.6009e-08,0.023153
9.9887,10.084,-0.0089589,0.033822,1.0388,0.43809,0,0,1.5225e-08,0.023189
9.9886,10.085,-0.0090112,0.033852,1.0435,0.43882,0,0,7.7935e-09,0.023226
9.9885,10.085,-0.0090638,0.033883,1.0482,0.43955,0,0,8.1143e-09,0.023263
9.9884,10.085,-0.0091167,0.033913,1.0529,0.44028,0,0,8.7604e-09,0.023301
9.9883,10.086,-0.0091697,0.033943,1.0576,0.44101,0,0,9.7162e-09,0.023339
9.9882,10.086,-0.009223,0.033973,1.0623,0.44174,0,0,1.0966e-08,0.023378
9.9881,10.087,-0.0092765,0.034002,1.0671,0.44248,0,0,1.2493e-08,0.023418
9.988,10.087,-0.0093302,0.034032,1.0718,0.44321,0,0,2.4633e-05,0.023458
9.9879,10.087,-0.0093842,0.034061,1.0766,0.44395,0,0,0.00010229,0.023499
9.9878,10.088,-0.0094386,0.03409,1.0813,0.44468,0,0,0.00022576,0.02354
9.9877,10.088,-0.0094934,0.034119,1.0861,0.44542,0,0,0.00038763,0.023582
9.9876,10.088,-0.0095488,0.034148,1.0909,0.44614,0,0,0.00058049,0.023624
9.9875,10.089,-0.0096049,0.034177,1.0956,0.44687,0,0,0.00079695,0.023667
9.9874,10.089,-0.0096619,0.034207,1.1004,0.44759,0,0,0.0010296,0.02371
9.9873,10.09,-0.00972,0.034236,1.1052,0.44829,0,0,0.0012954,0.023754
9.9872,10.09,-0.0097793,0.034266,1.11,0.44899,0,0,0.0016956,0.023799
9.9871,10.09,-0.0098399,0.034295,1.1149,0.44967,0,0,0.0022139,0.023844
9.987,10.091,-0.009902,0.034326,1.1197,0.45034,0,0,0.0028177,0.023889
9.9869,10.091,-0.0099657,0.034356,1.1245,0.45099,0,0,0.0034739,0.023935
9.9868,10.091,-0.010031,0.034387,1.1293,0.45163,0,0,0.0041497,0.023982
9.9867,10.092,-0.010098,0.034419,1.1342,0.45224,0,0,0.0048124,0.024029
9.9866,10.092,-0.010168,0.034451,1.139,0.45283,0,0,0.0054289,0.024076
9.9865,10.092,-0.010238,0.034484,1.1439,0.45341,0,0,0.0059962,0.024124
9.9864,10.093,-0.010311,0.034516,1.1487,0.45397,0,0,0.0065609,0.024173
9.9862,10.093,-0.010386,0.03455,1.1536,0.45451,0,0,0.0071249,0.024222
9.9861,10.094,-0.010462,0.034583,1.1585,0.45503,0,0,0.0076881,0.024271
9.986,10.094,-0.010539,0.034617,1.1634,0.45554,0,0,0.0082505,0.024321
9.9859,10.094,-0.010619,0.034651,1.1683,0.45603,0,0,0.0088119,0.024371
9.9858,10.095,-0.010699,0.034685,1.1731,0.45651,0,0,0.0093724,0.024422
9.9857,10.095,-0.010781,0.034719,1.178,0.45697,0,0,0.0099316,0.024473
9.9856,10.095,-0.010865,0.034754,1.1829,0.45743,0,0,0.01049,0.024524
9.9854,10.096,-0.01095,0.034788,1.1878,0.45786,0,0,0.011046,0.024576
9.9853,10.096,-0.011037,0.034823,1.1927,0.45828,0,0,0.011603,0.024628
9.9852,10.097,-0.011126,0.034858,1.1977,0.45868,0,0,0.012157,0.024681
9.985,10.097,-0.011286,0.03492,1.2063,0.45934,0,0,0.013126,0.024774
9.9848,10.098,-0.01145,0.034982,1.2149,0.45996,0,0,0.014092,0.024869
9.9846,10.099,-0.01162,0.035044,1.2235,0.46052,0,0,0.015052,0.024964
9.9843,10.099,-0.011794,0.035106,1.2321,0.46104,0,0,0.016006,0.02506
9.9841,10.1,-0.011974,0.035169,1.2408,0.46152,0,0,0.016955,0.025158
9.9839,10.1,-0.012159,0.035231,1.2495,0.46194,0,0,0.017901,0.025256
9.9837,10.101,-0.012348,0.035293,1.2581,0.46232,0,0,0.018843,0.025356
9.9834,10.102,-0.012543,0.035355,1.2668,0.46266,0,0,0.019782,0.025456
9.9832,10.102,-0.012743,0.035417,1.2755,0.46295,0,0,0.020716,0.025557
9.983,10.103,-0.012948,0.035478,1.2842,0.46319,0,0,0.021645,0.025659
9.9827,10.104,-0.013158,0.035539,1.2928,0.46339,0,0,0.022568,0.025761
9.9825,10.104,-0.013373,0.0356,1.3015,0.46354,0,0,0.023485,0.025864
9.9822,10.105,-0.013593,0.035659,1.3102,0.46365,0,0,0.024396,0.025968
9.982,10.106,-0.013818,0.035718,1.3189,0.46371,0,0,0.025301,0.026073
9.9817,10.106,-0.014048,0.035777,1.3276,0.46373,0,0,0.0262,0.026178
9.9814,10.107,-0.014283,0.035834,1.3363,0.46371,0,0,0.027094,0.026284
9.9812,10.108,-0.014523,0.03589,1.345,0.46364,0,0,0.027984,0.026391
9.9809,10.108,-0.014768,0.035945,1.3537,0.46354,0,0,0.028869,0.026498
9.9806,10.109,-0.015018,0.035999,1.3624,0.46338,0,0,0.029747,0.026605
9.9803,10.11,-0.015272,0.036052,1.3711,0.46319,0,0,0.030616,0.026713
9.9799,10.111,-0.01569,0.036133,1.385,0.46279,0,0,0.031996,0.026887
9.9794,10.112,-0.016119,0.036211,1.3988,0.46229,0,0,0.033354,0.027061
9.9789,10.113,-0.016561,0.036284,1.4127,0.46169,0,0,0.034696,0.027237
9.9784,10.114,-0.017014,0.036353,1.4265,0.46098,0,0,0.036025,0.027413
9.9779,10.115,-0.017479,0.036418,1.4404,0.46018,0,0,0.037334,0.027589
9.9773,10.116,-0.017956,0.036477,1.4541,0.45927,0,0,0.038618,0.027766
9.9768,10.117,-0.018444,0.036531,1.4679,0.45827,0,0,0.039882,0.027943
9.9762,10.119,-0.018943,0.036579,1.4816,0.45718,0,0,0.041133,0.028121
9.9757,10.12,-0.019454,0.036621,1.4953,0.45599,0,0,0.042367,0.028299
9.9751,10.121,-0.019975,0.036657,1.509,0.45471,0,0,0.04358,0.028476
9.9745,10.122,-0.020506,0.036686,1.5226,0.45334,0,0,0.044769,0.028654
9.9738,10.123,-0.021048,0.036708,1.5362,0.45188,0,0,0.04593,0.02883
9.9732,10.124,-0.021599,0.036724,1.5497,0.45033,0,0,0.047072,0.029007
9.9725,10.125,-0.022161,0.036732,1.5632,0.44871,0,0,0.048197,0.029183
9.9719,10.126,-0.022732,0.036732,1.5767,0.447,0,0,0.049305,0.02936
9.9712,10.127,-0.023312,0.036725,1.59,0.4452,0,0,0.050393,0.029535
9.9705,10.128,-0.023901,0.036709,1.6034,0.44333,0,0,0.051457,0.02971
9.9697,10.13,-0.024499,0.036686,1.6166,0.44139,0,0,0.052496,0.029884
9.969,10.131,-0.025105,0.036654,1.6298,0.43936,0,0,0.053508,0.030057
9.9682,10.132,-0.025719,0.036614,1.643,0.43727,0,0,0.054495,0.030229
9.9675,10.133,-0.026342,0.036565,1.6561,0.4351,0,0,0.055465,0.0304
9.9667,10.134,-0.026972,0.036507,1.6691,0.43287,0,0,0.056417,0.030571
9.9658,10.135,-0.027609,0.03644,1.6821,0.43056,0,0,0.057348,0.030741
9.965,10.136,-0.028253,0.036364,1.6949,0.42819,0,0,0.058257,0.030909
9.9641,10.137,-0.028903,0.036278,1.7077,0.42576,0,0,0.059142,0.031077
9.9633,10.138,-0.02956,0.036183,1.7205,0.42327,0,0,0.060002,0.031243
9.9624,10.139,-0.030223,0.036079,1.7331,0.42071,0,0,0.060834,0.031408
9.9614,10.14,-0.030892,0.035965,1.7457,0.4181,0,0,0.061644,0.031571
9.9605,10.142,-0.031567,0.035841,1.7582,0.41543,0,0,0.062435,0.031734
9.9596,10.143,-0.032246,0.035708,1.7706,0.41271,0,0,0.063207,0.031895
9.9586,10.144,-0.032931,0.035565,1.783,0.40993,0,0,0.063958,0.032055
9.9576,10.145,-0.03362,0.035412,1.7952,0.40711,0,0,0.064687,0.032214
9.9566,10.146,-0.034313,0.03525,1.8074,0.40423,0,0,0.065393,0.032371
9.9555,10.147,-0.035011,0.035077,1.8195,0.40131,0,0,0.066075,0.032527
9.9545,10.148,-0.035712,0.034894,1.8315,0.39834,0,0,0.066732,0.032682
9.9534,10.149,-0.036416,0.034702,1.8434,0.39533,0,0,0.067369,0.032835
9.9523,10.15,-0.037124,0.0345,1.8552,0.39228,0,0,0.067986,0.032987
9.9511,10.151,-0.037834,0.034287,1.8669,0.38918,0,0,0.068584,0.033138
9.95,10.152,-0.038548,0.034065,1.8786,0.38605,0,0,0.06916,0.033287
9.9488,10.153,-0.039263,0.033833,1.8901,0.38288,0,0,0.069716,0.033435
9.9476,10.154,-0.039981,0.033591,1.9015,0.37968,0,0,0.070251,0.033582
9.9464,10.155,-0.0407,0.03334,1.9129,0.37644,0,0,0.070764,0.033727
9.9452,10.156,-0.041421,0.033078,1.9241,0.37318,0,0,0.071257,0.033871
9.944,10.157,-0.042144,0.032807,1.9353,0.36988,0,0,0.071729,0.034013
9.9427,10.158,-0.042867,0.032527,1.9463,0.36655,0,0,0.072183,0.034154
9.9414,10.159,-0.043591,0.032237,1.9573,0.3632,0,0,0.07262,0.034294
9.9401,10.16,-0.044316,0.031937,1.9681,0.35982,0,0,0.073037,0.034433
9.9387,10.161,-0.045041,0.031628,1.9788,0.35642,0,0,0.073431,0.034571
9.9374,10.162,-0.045767,0.03131,1.9895,0.353,0,0,0.073809,0.034707
9.936,10.163,-0.046492,0.030982,2,0.34956,0,0,0.07417,0.034842
9.9302,10.166,-0.049389,0.029583,2.0411,0.33561,0,0,0.075481,0.035371
9.9241,10.17,-0.05227,0.028046,2.0806,0.32144,0,0,0.076388,0.035881
9.9177,10.173,-0.055124,0.026378,2.1183,0.30715,0,0,0.077048,0.036375
9.9109,10.176,-0.057943,0.024589,2.1543,0.29282,0,0,0.077606,0.036857
9.9038,10.179,-0.060718,0.022687,2.1886,0.2785,0,0,0.077985,0.037327
9.8963,10.182,-0.063444,0.020682,2.2211,0.26427,0,0,0.078108,0.037787
9.8885,10.184,-0.066116,0.018582,2.252,0.25019,0,0,0.078001,0.038237
9.8805,10.186,-0.068731,0.016398,2.2812,0.23631,0,0,0.077742,0.038679
9.8721,10.188,-0.071287,0.014137,2.3087,0.22268,0,0,0.077368,0.039113
9.8633,10.19,-0.073783,0.011807,2.3346,0.20934,0,0,0.076916,0.039541
9.8543,10.191,-0.076217,0.0094172,2.359,0.19632,0,0,0.076423,0.039961
9.8451,10.192,-0.078591,0.0069743,2.3818,0.18366,0,0,0.075923,0.040376
9.8355,10.193,-0.080906,0.0044851,2.4031,0.17137,0,0,0.075325,0.040788
9.8256,10.193,-0.083162,0.001956,2.4229,0.15949,0,0,0.074589,0.041197
9.8155,10.193,-0.085363,-0.0006073,2.4414,0.14803,0,0,0.073749,0.041602
9.8052,10.193,-0.087509,-0.0031994,2.4585,0.13701,0,0,0.072839,0.042
9.7945,10.192,-0.089603,-0.0058155,2.4743,0.12642,0,0,0.071896,0.042389
9.7837,10.191,-0.091649,-0.0084513,2.4888,0.11629,0,0,0.070953,0.042767
9.7725,10.19,-0.093648,-0.011103,2.5022,0.1066,0,0,0.070046,0.043133
9.7612,10.189,-0.095603,-0.013767,2.5144,0.097377,0,0,0.069161,0.043491
9.7496,10.187,-0.097518,-0.01644,2.5256,0.088603,0,0,0.068247,0.043847
9.7378,10.185,-0.099394,-0.019119,2.5357,0.080279,0,0,0.067316,0.044197
9.7257,10.182,-0.10123,-0.021802,2.5449,0.072401,0,0,0.066376,0.044539
9.7135,10.18,-0.10304,-0.024486,2.5531,0.064962,0,0,0.06544,0.044868
9.701,10.176,-0.10482,-0.02717,2.5605,0.057953,0,0,0.064518,0.04518
9.6883,10.173,-0.10657,-0.029852,2.567,0.051365,0,0,0.06362,0.045473
9.6754,10.169,-0.10829,-0.03253,2.5728,0.045188,0,0,0.062757,0.045742
9.6623,10.165,-0.10999,-0.035203,2.5779,0.039412,0,0,0.061916,0.046
9.649,10.161,-0.11167,-0.037869,2.5823,0.034023,0,0,0.061086,0.046253
9.6355,10.156,-0.11332,-0.040528,2.5861,0.02901,0,0,0.06027,0.046496
9.6218,10.151,-0.11496,-0.043178,2.5893,0.024359,0,0,0.05947,0.046725
9.608,10.146,-0.11658,-0.045819,2.5919,0.020058,0,0,0.05869,0.046936
9.5939,10.14,-0.11819,-0.048449,2.5941,0.016093,0,0,0.057932,0.047122
9.5796,10.134,-0.11978,-0.051068,2.5958,0.012449,0,0,0.057199,0.047281
9.5651,10.128,-0.12137,-0.053676,2.5971,0.0091143,0,0,0.056492,0.047412
9.5505,10.121,-0.12294,-0.056271,2.598,0.0060738,0,0,0.055807,0.04754
9.5356,10.114,-0.1245,-0.058853,2.5986,0.0033141,0,0,0.055143,0.047662
9.5206,10.107,-0.12605,-0.061423,2.5988,0.00082177,0,0,0.054497,0.047771
9.5054,10.1,-0.12759,-0.063978,2.5988,-0.0014167,0,0,0.053871,0.047861
9.49,10.092,-0.12912,-0.06652,2.5985,-0.0034144,0,0,0.053263,0.047924
9.4744,10.084,-0.13065,-0.069048,2.598,-0.0051843,0,0,0.052673,0.047952
9.4586,10.075,-0.13217,-0.071561,2.5972,-0.0067388,0,0,0.052103,0.047951
9.4427,10.066,-0.13368,-0.074059,2.5963,-0.0080904,0,0,0.051553,0.047946
9.4265,10.057,-0.13519,-0.076542,2.5953,-0.0092509,0,0,0.051022,0.047937
9.4102,10.048,-0.13669,-0.079011,2.5941,-0.010232,0,0,0.050506,0.047925
9.3937,10.038,-0.13819,-0.081464,2.5929,-0.011044,0,0,0.050003,0.047909
9.377,10.029,-0.13968,-0.083901,2.5915,-0.011699,0,0,0.049514,0.047877
9.3602,10.018,-0.14117,-0.086323,2.59,-0.012207,0,0,0.049044,0.047805
9.3432,10.008,-0.14265,-0.088729,2.5886,-0.012578,0,0,0.048587,0.047717
9.326,9.997,-0.14413,-0.09112,2.587,-0.01282,0,0,0.048141,0.047624
9.3198,9.9931,-0.14466,-0.09197,2.5865,-0.012878,0,0,0.047985,0.047587
9.3136,9.9891,-0.14518,-0.092818,2.5859,-0.01292,0,0,0.047831,0.047549
9.3073,9.9851,-0.14571,-0.093664,2.5854,-0.012949,0,0,0.047679,0.047508
9.3011,9.9811,-0.14624,-0.094508,2.5848,-0.012963,0,0,0.047528,0.047466
9.2948,9.977,-0.14676,-0.09535,2.5843,-0.012964,0,0,0.047378,0.047423
9.2885,9.9729,-0.14728,-0.09619,2.5837,-0.012952,0,0,0.04723,0.047379
9.2822,9.9688,-0.14781,-0.097028,2.5832,-0.012927,0,0,0.047083,0.047333
9.2758,9.9646,-0.14833,-0.097864,2.5826,-0.012889,0,0,0.046937,0.047285
9.2694,9.9604,-0.14885,-0.098698,2.5821,-0.01284,0,0,0.046794,0.047236
9.2631,9.9561,-0.14937,-0.09953,2.5815,-0.012778,0,0,0.046651,0.047186
9.2566,9.9519,-0.14989,-0.10036,2.581,-0.012705,0,0,0.04651,0.047134
9.2502,9.9475,-0.15041,-0.10119,2.5804,-0.012622,0,0,0.04637,0.04708
9.2438,9.9432,-0.15093,-0.10201,2.5799,-0.012527,0,0,0.046231,0.047025
9.2373,9.9388,-0.15145,-0.10284,2.5793,-0.012422,0,0,0.046093,0.04697
9.2308,9.9344,-0.15197,-0.10366,2.5788,-0.012307,0,0,0.045956,0.046913
9.2242,9.9299,-0.15249,-0.10448,2.5783,-0.012182,0,0,0.045821,0.046854
9.2177,9.9254,-0.15301,-0.1053,2.5778,-0.012048,0,0,0.045687,0.046795
9.2111,9.9209,-0.15352,-0.10611,2.5773,-0.011905,0,0,0.045555,0.046734
9.2045,9.9163,-0.15404,-0.10693,2.5767,-0.011752,0,0,0.045423,0.046671
9.1979,9.9117,-0.15455,-0.10774,2.5762,-0.011591,0,0,0.045292,0.046607
9.1913,9.9071,-0.15507,-0.10855,2.5758,-0.011422,0,0,0.045163,0.046543
9.1846,9.9024,-0.15558,-0.10936,2.5753,-0.011245,0,0,0.045034,0.046477
9.178,9.8977,-0.15609,-0.11016,2.5748,-0.01106,0,0,0.044907,0.04641
9.1713,9.893,-0.1566,-0.11097,2.5743,-0.010868,0,0,0.04478,0.046343
9.1645,9.8882,-0.15712,-0.11177,2.5739,-0.010669,0,0,0.044654,0.046274
9.1578,9.8834,-0.15763,-0.11257,2.5734,-0.010462,0,0,0.04453,0.046203
9.151,9.8785,-0.15814,-0.11337,2.573,-0.010249,0,0,0.044407,0.046132
9.1442,9.8737,-0.15865,-0.11417,2.5725,-0.010029,0,0,0.044284,0.04606
9.1374,9.8688,-0.15915,-0.11496,2.5721,-0.0098034,0,0,0.044162,0.045986
9.1306,9.8638,-0.15966,-0.11575,2.5717,-0.0095716,0,0,0.044041,0.045913
9.1237,9.8588,-0.16017,-0.11654,2.5713,-0.009334,0,0,0.043921,0.045838
9.1169,9.8538,-0.16068,-0.11733,2.5709,-0.0090909,0,0,0.043802,0.045762
9.11,9.8488,-0.16118,-0.11812,2.5705,-0.0088426,0,0,0.043684,0.045684
9.1031,9.8437,-0.16169,-0.11891,2.5701,-0.0085891,0,0,0.043567,0.045607
9.0961,9.8386,-0.16219,-0.11969,2.5698,-0.0083308,0,0,0.04345,0.045528
